Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30003804;2015;2;CRP 295;;81;0;0
CRP;30003804;2015;2;CRP 391;;91;0;0
CRP;30003804;2016;0;CIC 402;;89;0;0
CRP;30003804;2016;1;ADE 300;;87;2;0
CRP;30003804;2016;1;CIC 201;;85;0;0
CRP;30003804;2016;1;CIC 325;;85;4;0
CRP;30003804;2016;1;CIC 340;;95;0;0
CRP;30003804;2016;1;CRP 191;;80;4;0
CRP;30003804;2016;2;ADE 301;;72;0;0
CRP;30003804;2016;2;CIC 313;;79;0;4
CRP;30003804;2016;2;CIC 314;;89;6;0
CRP;30003804;2016;2;CIC 326;;88;4;0
CRP;30003804;2016;2;CIC 341;;88;2;0
CRP;30003804;2017;0;ADE 345;;85;0;0
CRP;30003804;2017;1;CIC 315;;78;2;0
CRP;30003804;2017;1;CIC 320;;90;6;0
CRP;30003804;2017;1;CIC 323;;74;8;0
CRP;30003804;2017;1;CIC 496;;84;2;0
CRP;30003804;2017;1;CRP 192;;60;0;0
CRP;30003804;2017;2;ADE 195;;75;7;0
CRP;30003804;2017;2;CIC 350;;75;2;0
CRP;30003804;2017;2;CIC 402;;75;6;0
CRP;30003804;2017;2;CIC 499;S;0;0;0
CRP;30003804;2018;1;ADE 194;;90;0;0
CRP;30003804;2018;1;ADE 313;;91;6;0
CRP;30003804;2018;1;CIC 324;;80;12;0
CRP;30003804;2018;1;CIC 495;S;100;0;0
CRP;30003804;2018;1;CIC 497;S;80;0;0
CRP;30003807;2014;1;ADE 104;;56;2;0
CRP;30003807;2014;1;CIC 101;;74;0;0
CRP;30003807;2014;1;CRP 191;;76;0;0
CRP;30003807;2014;1;CRP 296;;71;4;0
CRP;30003807;2014;1;CRP 297;;63;2;0
CRP;30003807;2014;2;ADE 150;;51;0;0
CRP;30003807;2014;2;ADE 190;;75;2;0
CRP;30003807;2014;2;CIC 102;;63;0;0
CRP;30003807;2014;2;CRP 290;;90;0;0
CRP;30003807;2014;2;CRP 396;;68;0;0
CRP;30003807;2015;0;CRP 392;;77;0;0
CRP;30003807;2015;1;ADE 310;;69;0;0
CRP;30003807;2015;1;CIC 200;;55;2;0
CRP;30003807;2015;1;CIC 321;;85;0;0
CRP;30003807;2015;1;CRP 181;;87;0;0
CRP;30003807;2015;1;CRP 192;;76;0;0
CRP;30003807;2015;2;ADE 150;;60;4;0
CRP;30003807;2015;2;ADE 311;;84;0;0
CRP;30003807;2015;2;CIC 343;;84;4;0
CRP;30003807;2015;2;CIC 350;;100;0;2
CRP;30003807;2015;2;CRP 391;;87;0;0
CRP;30003807;2016;1;ADE 300;;76;2;0
CRP;30003807;2016;1;CIC 200;;73;0;0
CRP;30003807;2016;1;CIC 325;;73;4;0
CRP;30003807;2016;1;CIC 340;;72;2;0
CRP;30003807;2016;1;CRP 299;;83;4;0
CRP;30003807;2016;2;ADE 301;;73;0;0
CRP;30003807;2016;2;CIC 313;;75;0;4
CRP;30003807;2016;2;CIC 314;;73;4;0
CRP;30003807;2016;2;CIC 326;;69;3;0
CRP;30003807;2017;1;ADE 313;;95;4;0
CRP;30003807;2017;1;CIC 315;;75;4;0
CRP;30003807;2017;1;CIC 320;;79;4;0
CRP;30003807;2017;1;CIC 496;;66;0;0
CRP;30003807;2017;2;ADE 104;;77;2;0
CRP;30003807;2017;2;CIC 210;;86;4;0
CRP;30003807;2017;2;CIC 344;;82;4;0
CRP;30003807;2018;0;ADE 194;;94;0;0
CRP;30003807;2018;0;ADE 315;;98;0;0
CRP;30003807;2018;1;ADE 316;;83;2;0
CRP;30003807;2018;1;ADE 322;;78;0;0
CRP;30003807;2018;1;CIC 201;;88;0;0
CRP;30003807;2018;1;CIC 324;;81;2;0
CRP;30003807;2018;1;CIC 495;S;100;0;0
CRP;30003807;2018;1;CIC 499;S;0;0;0
CRP;30003807;2018;2;ADE 195;;82;0;0
CRP;30003807;2018;2;CIC 497;S;90;0;0
CRP;30003808;2014;1;ADE 104;;60;10;0
CRP;30003808;2014;1;CIC 101;;85;2;0
CRP;30003808;2014;1;CRP 191;;38;2;0
CRP;30003808;2014;1;CRP 296;;80;6;0
CRP;30003808;2014;1;CRP 297;;78;2;0
CRP;30003808;2014;2;ADE 150;;86;4;0
CRP;30003808;2014;2;ADE 190;;91;2;0
CRP;30003808;2014;2;CIC 102;;87;0;0
CRP;30003808;2014;2;CRP 290;;100;0;0
CRP;30003808;2014;2;CRP 396;;67;6;0
CRP;30003808;2015;1;ADE 310;;73;2;0
CRP;30003808;2015;1;CIC 200;;89;0;0
CRP;30003808;2015;1;CRP 181;;85;0;0
CRP;30003808;2015;1;CRP 191;;67;0;0
CRP;30003808;2015;1;CRP 392;;75;0;0
CRP;30003808;2015;2;ADE 311;;92;2;0
CRP;30003808;2015;2;CIC 210;;85;4;0
CRP;30003808;2015;2;CIC 343;;88;12;0
CRP;30003808;2015;2;CRP 192;;67;10;0
CRP;30003808;2015;2;CRP 391;;85;0;0
CRP;30003808;2016;1;ADE 300;;72;2;0
CRP;30003808;2016;1;CIC 201;;69;2;0
CRP;30003808;2016;1;CIC 324;;80;8;0
CRP;30003808;2016;1;CIC 325;;73;10;0
CRP;30003808;2016;1;CIC 340;;68;2;0
CRP;30003808;2016;2;ADE 301;;73;0;0
CRP;30003808;2016;2;CIC 313;;68;0;4
CRP;30003808;2016;2;CIC 314;;77;12;0
CRP;30003808;2016;2;CIC 326;;73;8;0
CRP;30003808;2016;2;CIC 341;;98;4;0
CRP;30003808;2017;1;ADE 313;;78;8;0
CRP;30003808;2017;1;CIC 315;;70;8;0
CRP;30003808;2017;1;CIC 320;;68;14;0
CRP;30003808;2017;1;CIC 323;;77;4;0
CRP;30003808;2017;1;CIC 496;;78;8;0
CRP;30003808;2017;2;ADE 195;;77;2;0
CRP;30003808;2017;2;CIC 344;;76;6;0
CRP;30003808;2017;2;CIC 350;;67;6;4
CRP;30003808;2017;2;CIC 402;;80;10;0
CRP;30003808;2018;0;ADE 194;;76;0;0
CRP;30003808;2018;1;ADE 380;;79;14;0
CRP;30003808;2018;1;CIC 322;;72;;
CRP;30003808;2018;1;CIC 495;S;100;0;0
CRP;30003808;2018;1;CIC 497;S;86;0;0
CRP;30003808;2018;1;CIC 499;S;0;0;0
CRP;30003809;2014;1;ADE 104;;52;6;0
CRP;30003809;2014;1;CIC 101;;58;2;0
CRP;30003809;2014;1;CRP 191;;3;8;0
CRP;30003809;2014;1;CRP 296;;68;8;0
CRP;30003809;2014;1;CRP 297;;60;2;0
CRP;30003809;2014;2;ADE 150;L;0;16;0
CRP;30003809;2014;2;ADE 190;;27;6;0
CRP;30003809;2014;2;CRP 290;;27;12;0
CRP;30003809;2014;2;CRP 391;;42;14;0
CRP;30003809;2014;2;CRP 396;;17;8;0
CRP;30003810;2014;1;ADE 104;;51;0;0
CRP;30003810;2014;1;CIC 101;;63;0;0
CRP;30003810;2014;1;CRP 191;;69;4;0
CRP;30003810;2014;1;CRP 296;;73;2;0
CRP;30003810;2014;1;CRP 297;;29;2;0
CRP;30003810;2014;2;ADE 104;;31;12;0
CRP;30003810;2014;2;ADE 150;L;5;18;0
CRP;30003810;2014;2;ADE 190;L;4;20;0
CRP;30003810;2014;2;CIC 102;L;13;30;0
CRP;30003810;2014;2;CRP 290;;38;10;0
CRP;30003810;2014;2;CRP 297;;27;0;0
CRP;30003810;2014;2;CRP 396;L;18;18;0
CRP;30003811;2014;1;ADE 104;;63;6;0
CRP;30003811;2014;1;CIC 101;;88;0;0
CRP;30003811;2014;1;CRP 191;;68;4;0
CRP;30003811;2014;1;CRP 296;;81;6;0
CRP;30003811;2014;1;CRP 297;;77;0;0
CRP;30003811;2014;2;ADE 150;;79;6;0
CRP;30003811;2014;2;ADE 190;;82;6;0
CRP;30003811;2014;2;CIC 102;;76;8;0
CRP;30003811;2014;2;CRP 290;;88;2;0
CRP;30003811;2014;2;CRP 396;;69;6;0
CRP;30003811;2015;0;CRP 392;;78;8;0
CRP;30003811;2015;1;ADE 310;;60;6;0
CRP;30003811;2015;1;CIC 200;;83;4;0
CRP;30003811;2015;1;CIC 321;;87;0;0
CRP;30003811;2015;1;CRP 181;;77;0;0
CRP;30003811;2015;1;CRP 192;;83;0;0
CRP;30003811;2015;2;ADE 311;;72;0;0
CRP;30003811;2015;2;CIC 210;;69;12;0
CRP;30003811;2015;2;CIC 343;;81;10;0
CRP;30003811;2015;2;CIC 350;;88;0;2
CRP;30003811;2015;2;CRP 391;;84;0;0
CRP;30003811;2016;0;CIC 402;;80;8;0
CRP;30003811;2016;0;CRP 293;;78;8;0
CRP;30003811;2016;1;ADE 300;;68;2;0
CRP;30003811;2016;1;CIC 201;;80;6;0
CRP;30003811;2016;1;CIC 324;;77;10;0
CRP;30003811;2016;1;CIC 325;;68;12;0
CRP;30003811;2016;1;CIC 340;;60;6;0
CRP;30003811;2016;2;ADE 301;;80;0;0
CRP;30003811;2016;2;CIC 313;;77;0;4
CRP;30003811;2016;2;CIC 314;;80;14;0
CRP;30003811;2016;2;CIC 326;;86;6;0
CRP;30003811;2016;2;CIC 341;;86;6;0
CRP;30003811;2017;1;ADE 313;;77;6;0
CRP;30003811;2017;1;ADE 345;;98;8;0
CRP;30003811;2017;1;CIC 315;;67;8;0
CRP;30003811;2017;1;CIC 320;;80;10;0
CRP;30003811;2017;1;CIC 496;;89;8;0
CRP;30003811;2017;2;ADE 195;;68;3;0
CRP;30003811;2017;2;ADE 302;;80;4;0
CRP;30003811;2017;2;CIC 402;;95;12;0
CRP;30003811;2017;2;CIC 495;S;0;0;0
CRP;30003811;2017;2;CIC 497;S;99;0;0
CRP;30003811;2017;2;CIC 499;S;0;0;0
CRP;30003812;2014;1;ADE 104;;78;6;0
CRP;30003812;2014;1;CIC 101;;85;0;0
CRP;30003812;2014;1;CRP 191;;69;6;0
CRP;30003812;2014;1;CRP 296;;85;2;0
CRP;30003812;2014;1;CRP 297;;61;4;0
CRP;30003812;2014;2;ADE 150;;71;6;0
CRP;30003812;2014;2;ADE 190;;82;8;0
CRP;30003812;2014;2;CIC 102;;81;10;0
CRP;30003812;2014;2;CRP 290;;85;2;0
CRP;30003812;2014;2;CRP 396;;52;2;0
CRP;30003812;2015;1;AFA 001;K;;;
CRP;30003813;2014;1;ADE 104;;50;4;0
CRP;30003813;2014;1;CIC 101;;62;0;0
CRP;30003813;2014;1;CRP 191;;14;6;0
CRP;30003813;2014;1;CRP 296;;73;0;0
CRP;30003813;2014;1;CRP 297;;43;0;0
CRP;30003813;2014;2;ADE 190;;37;10;0
CRP;30003813;2014;2;CIC 102;;30;14;0
CRP;30003813;2014;2;CRP 290;;50;6;0
CRP;30003813;2014;2;CRP 392;;32;4;0
CRP;30003813;2014;2;CRP 396;;40;2;0
CRP;30003814;2014;1;ADE 104;;78;2;0
CRP;30003814;2014;1;CIC 101;;100;0;0
CRP;30003814;2014;1;CRP 191;;83;0;0
CRP;30003814;2014;1;CRP 296;;84;0;0
CRP;30003814;2014;1;CRP 297;;79;0;0
CRP;30003814;2014;2;ADE 150;;95;2;0
CRP;30003814;2014;2;ADE 190;;81;0;0
CRP;30003814;2014;2;CIC 102;;84;6;0
CRP;30003814;2014;2;CRP 290;;96;0;0
CRP;30003814;2014;2;CRP 396;;72;0;0
CRP;30003814;2015;0;CRP 392;;79;0;0
CRP;30003814;2015;1;ADE 302;;79;0;0
CRP;30003814;2015;1;ADE 310;;72;2;0
CRP;30003814;2015;1;CIC 200;;93;0;0
CRP;30003814;2015;1;CIC 321;;90;0;0
CRP;30003814;2015;1;CRP 181;;91;0;0
CRP;30003814;2015;1;CRP 192;;87;0;0
CRP;30003814;2015;2;ADE 311;;99;2;0
CRP;30003814;2015;2;CIC 210;;84;2;0
CRP;30003814;2015;2;CIC 343;;96;2;0
CRP;30003814;2015;2;CIC 350;;100;0;0
CRP;30003814;2015;2;CRP 295;;81;0;0
CRP;30003814;2015;2;CRP 391;;93;0;0
CRP;30003814;2016;0;CIC 402;;87;0;0
CRP;30003814;2016;0;CRP 390;;100;0;0
CRP;30003814;2016;1;ADE 300;;88;0;0
CRP;30003814;2016;1;CIC 201;;83;0;0
CRP;30003814;2016;1;CIC 324;;85;0;0
CRP;30003814;2016;1;CIC 325;;98;2;0
CRP;30003814;2016;1;CIC 340;;98;2;0
CRP;30003814;2016;1;CRP 291;;98;0;0
CRP;30003814;2016;2;ADE 301;;96;0;0
CRP;30003814;2016;2;ADE 327;;94;4;0
CRP;30003814;2016;2;CIC 313;;88;0;2
CRP;30003814;2016;2;CIC 314;;97;2;0
CRP;30003814;2016;2;CIC 326;;95;2;0
CRP;30003814;2016;2;CIC 341;;88;0;0
CRP;30003814;2017;1;ADE 313;;80;6;0
CRP;30003814;2017;1;CIC 315;;83;0;0
CRP;30003814;2017;1;CIC 320;;89;0;0
CRP;30003814;2017;1;CIC 496;;93;0;0
CRP;30003814;2017;2;CIC 495;S;0;0;0
CRP;30003814;2017;2;CIC 497;S;90;0;0
CRP;30003814;2017;2;CIC 499;S;0;0;0
CRP;30003816;2014;1;ADE 104;;86;6;0
CRP;30003816;2014;1;CIC 101;;84;2;0
CRP;30003816;2014;1;CRP 191;;76;4;0
CRP;30003816;2014;1;CRP 296;;91;6;0
CRP;30003816;2014;1;CRP 297;;85;2;0
CRP;30003816;2014;2;ADE 150;;77;2;0
CRP;30003816;2014;2;ADE 190;;80;0;0
CRP;30003816;2014;2;CIC 102;;85;2;0
CRP;30003816;2014;2;CRP 290;;96;0;0
CRP;30003816;2014;2;CRP 396;;87;2;0
CRP;30003816;2015;1;ADE 302;;96;2;0
CRP;30003816;2015;1;ADE 310;;74;2;0
CRP;30003816;2015;1;CIC 200;;90;2;0
CRP;30003816;2015;1;CRP 181;;94;0;0
CRP;30003816;2015;1;CRP 192;;85;0;0
CRP;30003816;2015;1;CRP 392;;80;0;0
CRP;30003816;2015;2;ADE 311;;93;2;0
CRP;30003816;2015;2;CIC 210;;80;2;0
CRP;30003816;2015;2;CIC 343;;87;6;0
CRP;30003816;2015;2;CIC 350;;97;0;0
CRP;30003816;2015;2;CRP 295;;77;0;0
CRP;30003816;2015;2;CRP 391;;94;0;0
CRP;30003818;2014;1;ADE 104;;66;6;0
CRP;30003818;2014;1;CIC 101;;93;2;0
CRP;30003818;2014;1;CRP 191;;60;2;0
CRP;30003818;2014;1;CRP 296;;86;0;0
CRP;30003818;2014;1;CRP 297;;77;2;0
CRP;30003818;2014;2;ADE 150;;68;8;0
CRP;30003818;2014;2;ADE 190;;82;0;0
CRP;30003818;2014;2;CIC 102;;93;2;0
CRP;30003818;2014;2;CRP 290;;96;0;0
CRP;30003818;2014;2;CRP 396;;81;4;0
CRP;30003818;2015;1;ADE 310;;77;6;0
CRP;30003818;2015;1;CIC 200;;81;8;0
CRP;30003818;2015;1;CRP 181;;89;0;0
CRP;30003818;2015;1;CRP 192;;72;0;0
CRP;30003818;2015;1;CRP 392;;76;0;0
CRP;30003818;2015;2;ADE 311;;90;4;0
CRP;30003818;2015;2;CIC 210;;83;4;0
CRP;30003818;2015;2;CIC 343;;77;10;0
CRP;30003818;2015;2;CIC 350;;85;6;4
CRP;30003818;2015;2;CRP 391;;95;0;0
CRP;30003818;2016;0;CIC 402;;85;4;0
CRP;30003818;2016;0;CRP 293;;77;8;0
CRP;30003818;2016;1;ADE 300;;82;0;0
CRP;30003818;2016;1;CIC 201;;81;6;0
CRP;30003818;2016;1;CIC 324;;83;8;0
CRP;30003818;2016;1;CIC 325;;76;10;0
CRP;30003818;2016;1;CIC 340;;82;4;0
CRP;30003818;2016;2;ADE 301;;81;0;0
CRP;30003818;2016;2;CIC 313;;75;0;4
CRP;30003818;2016;2;CIC 314;;89;10;0
CRP;30003818;2016;2;CIC 326;;93;10;0
CRP;30003818;2016;2;CIC 341;;93;6;0
CRP;30003818;2017;0;CIC 319;;84;6;0
CRP;30003818;2017;1;ADE 313;;82;6;0
CRP;30003818;2017;1;ADE 345;;93;8;0
CRP;30003818;2017;1;CIC 315;;84;8;0
CRP;30003818;2017;1;CIC 320;;81;6;0
CRP;30003818;2017;1;CIC 495;S;100;0;0
CRP;30003818;2017;1;CIC 496;;89;6;0
CRP;30003818;2017;2;ADE 195;;71;5;0
CRP;30003818;2017;2;ADE 302;;87;4;0
CRP;30003818;2017;2;CIC 402;;100;8;0
CRP;30003818;2017;2;CIC 497;S;75;0;0
CRP;30003818;2017;2;CIC 499;S;0;0;0
CRP;30003819;2014;1;ADE 104;;53;4;0
CRP;30003819;2014;1;CIC 101;;78;2;0
CRP;30003819;2014;1;CRP 191;;24;0;0
CRP;30003819;2014;1;CRP 296;;84;0;0
CRP;30003819;2014;1;CRP 297;;77;0;0
CRP;30003819;2014;2;ADE 150;;52;10;0
CRP;30003819;2014;2;ADE 190;;62;4;0
CRP;30003819;2014;2;CIC 102;;76;10;0
CRP;30003819;2014;2;CRP 191;;60;10;0
CRP;30003819;2014;2;CRP 290;;76;2;0
CRP;30003819;2014;2;CRP 396;;64;6;0
CRP;30003819;2015;1;ADE 310;;74;6;0
CRP;30003819;2015;1;CIC 200;;82;4;0
CRP;30003819;2015;1;CRP 181;;73;0;0
CRP;30003819;2015;1;CRP 192;;87;0;0
CRP;30003819;2015;1;CRP 392;;75;0;0
CRP;30003819;2015;2;ADE 104;;50;8;0
CRP;30003819;2015;2;ADE 150;;70;10;0
CRP;30003819;2015;2;ADE 311;;77;0;0
CRP;30003819;2015;2;CIC 343;;70;14;0
CRP;30003819;2015;2;CIC 350;;78;4;2
CRP;30003819;2015;2;CRP 391;;82;0;0
CRP;30003819;2016;1;ADE 104;;70;10;0
CRP;30003819;2016;1;ADE 300;;74;6;0
CRP;30003819;2016;1;CIC 320;;67;10;0
CRP;30003819;2016;1;CIC 325;;87;12;0
CRP;30003819;2016;1;CIC 340;;85;6;0
CRP;30003819;2016;2;ADE 301;;76;0;0
CRP;30003819;2016;2;CIC 313;;50;0;4
CRP;30003819;2016;2;CIC 314;;67;6;0
CRP;30003819;2016;2;CIC 321;;92;6;0
CRP;30003819;2016;2;CIC 326;;85;12;0
CRP;30003819;2017;1;ADE 313;;89;6;0
CRP;30003819;2017;1;CIC 315;;73;10;0
CRP;30003819;2017;1;CIC 323;;71;6;0
CRP;30003819;2017;1;CIC 496;;79;6;0
CRP;30003819;2017;2;ADE 192;;82;6;0
CRP;30003819;2017;2;ADE 302;;89;2;0
CRP;30003819;2017;2;ADE 399;;92;2;0
CRP;30003819;2017;2;CIC 210;;82;6;0
CRP;30003819;2017;2;CIC 313;;96;0;6
CRP;30003819;2017;2;CIC 402;;80;10;0
CRP;30003819;2018;1;ADE 194;;80;6;0
CRP;30003819;2018;1;ADE 326;;79;10;0
CRP;30003819;2018;1;CIC 201;;72;0;0
CRP;30003819;2018;1;CIC 324;;79;12;0
CRP;30003819;2018;1;CIC 495;S;100;0;0
CRP;30003819;2018;1;CIC 497;S;85;0;0
CRP;30003819;2018;1;CIC 499;S;0;0;0
CRP;30003820;2014;1;ADE 104;;26;4;0
CRP;30003820;2014;1;CIC 101;;20;0;0
CRP;30003820;2014;1;CRP 191;;1;2;0
CRP;30003820;2014;1;CRP 296;;51;0;0
CRP;30003820;2014;1;CRP 297;;28;2;0
CRP;30003820;2014;2;ADE 104;L;0;26;0
CRP;30003820;2014;2;ADE 190;L;0;60;0
CRP;30003821;2014;1;ADE 104;;54;0;0
CRP;30003821;2014;1;CIC 101;;78;0;0
CRP;30003821;2014;1;CRP 191;;77;2;0
CRP;30003821;2014;1;CRP 296;;68;0;0
CRP;30003821;2014;1;CRP 297;;72;0;0
CRP;30003821;2014;2;ADE 150;;49;4;0
CRP;30003821;2014;2;ADE 190;;90;2;0
CRP;30003821;2014;2;CIC 102;;71;0;0
CRP;30003821;2014;2;CRP 290;;87;2;0
CRP;30003821;2014;2;CRP 396;;71;0;0
CRP;30003821;2015;1;ADE 310;;66;0;0
CRP;30003821;2015;1;CIC 200;;80;2;0
CRP;30003821;2015;1;CRP 181;;86;0;0
CRP;30003821;2015;1;CRP 192;;95;0;0
CRP;30003821;2015;1;CRP 392;;80;0;0
CRP;30003821;2015;2;ADE 104;;4;14;0
CRP;30003821;2015;2;ADE 150;;83;0;0
CRP;30003821;2015;2;ADE 311;;85;0;0
CRP;30003821;2015;2;CIC 343;;90;6;0
CRP;30003821;2015;2;CIC 350;;100;0;0
CRP;30003821;2015;2;CRP 391;;79;0;0
CRP;30003821;2016;1;ADE 104;;90;0;0
CRP;30003821;2016;1;ADE 300;;82;0;0
CRP;30003821;2016;1;CIC 320;;76;4;0
CRP;30003821;2016;1;CIC 325;;90;2;0
CRP;30003821;2016;1;CIC 340;;95;2;0
CRP;30003821;2016;2;ADE 301;;91;0;0
CRP;30003821;2016;2;CIC 313;;69;0;2
CRP;30003821;2016;2;CIC 314;;95;0;0
CRP;30003821;2016;2;CIC 326;;92;0;0
CRP;30003821;2016;2;CIC 341;;91;0;0
CRP;30003821;2017;1;ADE 313;;96;2;0
CRP;30003821;2017;1;CIC 315;;92;0;0
CRP;30003821;2017;1;CIC 321;;99;0;0
CRP;30003821;2017;1;CIC 323;;96;0;0
CRP;30003821;2017;1;CIC 496;;73;0;0
CRP;30003821;2017;2;ADE 192;;83;0;0
CRP;30003821;2017;2;ADE 302;;82;0;0
CRP;30003821;2017;2;CIC 210;;96;0;0
CRP;30003821;2017;2;CIC 402;;95;0;0
CRP;30003821;2017;2;CIC 499;S;0;0;0
CRP;30003823;2014;1;ADE 104;;90;4;0
CRP;30003823;2014;1;CIC 101;;92;0;0
CRP;30003823;2014;1;CRP 191;;91;0;0
CRP;30003823;2014;1;CRP 296;;93;4;0
CRP;30003823;2014;1;CRP 297;;80;0;0
CRP;30003823;2014;2;ADE 150;;95;8;0
CRP;30003823;2014;2;ADE 190;;88;6;0
CRP;30003823;2014;2;CIC 102;;76;2;0
CRP;30003823;2014;2;CRP 290;;88;2;0
CRP;30003823;2014;2;CRP 396;;62;2;0
CRP;30003823;2015;1;ADE 310;;90;4;0
CRP;30003823;2015;1;ADE 322;;68;4;0
CRP;30003823;2015;1;CIC 200;;88;6;0
CRP;30003823;2015;1;CRP 181;;85;0;0
CRP;30003823;2015;1;CRP 192;;87;0;0
CRP;30003823;2015;1;CRP 392;;80;0;0
CRP;30003823;2015;2;ADE 302;;90;4;0
CRP;30003823;2015;2;ADE 311;;87;0;0
CRP;30003823;2015;2;CIC 210;;85;6;0
CRP;30003823;2015;2;CIC 343;;93;6;0
CRP;30003823;2015;2;CIC 350;;98;0;0
CRP;30003823;2015;2;CRP 391;;87;0;0
CRP;30003823;2016;1;ADE 300;;90;2;0
CRP;30003823;2016;1;CIC 201;;84;4;0
CRP;30003823;2016;1;CIC 324;;78;4;0
CRP;30003823;2016;1;CIC 325;;84;8;0
CRP;30003823;2016;1;CIC 340;;97;0;0
CRP;30003823;2016;2;ADE 301;;85;0;0
CRP;30003823;2016;2;ADE 327;;95;8;0
CRP;30003823;2016;2;CIC 313;;65;0;8
CRP;30003823;2016;2;CIC 314;;87;8;0
CRP;30003823;2016;2;CIC 326;;88;8;0
CRP;30003823;2016;2;CIC 341;;68;2;0
CRP;30003823;2017;1;ADE 313;;77;8;0
CRP;30003823;2017;1;ADE 345;;90;10;0
CRP;30003823;2017;1;CIC 315;;76;6;0
CRP;30003823;2017;1;CIC 320;;80;4;0
CRP;30003823;2017;1;CIC 496;;83;4;0
CRP;30003823;2017;2;ADE 195;;78;5;0
CRP;30003823;2017;2;CIC 344;;88;8;0
CRP;30003823;2017;2;CIC 402;;80;8;0
CRP;30003823;2017;2;CIC 495;S;0;0;0
CRP;30003823;2017;2;CIC 497;S;99;0;0
CRP;30003823;2017;2;CIC 499;S;0;0;0
CRP;30003824;2014;1;ADE 104;;66;6;0
CRP;30003824;2014;1;ADE 190;T;;;
CRP;30003824;2014;1;CIC 101;;82;2;0
CRP;30003824;2014;1;CRP 181;T;;;
CRP;30003824;2014;1;CRP 191;T;;;
CRP;30003824;2014;1;CRP 192;T;;;
CRP;30003824;2014;1;CRP 290;T;;;
CRP;30003824;2014;1;CRP 296;;84;6;0
CRP;30003824;2014;1;CRP 297;;80;0;0
CRP;30003824;2014;2;ADE 150;;56;2;0
CRP;30003824;2014;2;APR 300;T;;;
CRP;30003824;2014;2;CIC 102;;69;2;0
CRP;30003824;2014;2;CRP 391;;99;4;0
CRP;30003824;2014;2;CRP 392;;61;6;0
CRP;30003824;2014;2;CRP 396;;69;8;0
CRP;30003824;2015;0;CIC 323;;85;4;0
CRP;30003824;2015;1;ADE 302;;91;2;0
CRP;30003824;2015;1;ADE 310;;74;2;0
CRP;30003824;2015;1;CIC 200;;75;2;0
CRP;30003824;2015;1;CIC 321;;88;0;0
CRP;30003824;2015;1;CIC 325;;90;4;0
CRP;30003824;2015;2;ADE 150;;60;0;0
CRP;30003824;2015;2;ADE 311;;82;0;0
CRP;30003824;2015;2;ADE 404;;96;0;0
CRP;30003824;2015;2;CIC 326;;78;2;0
CRP;30003824;2015;2;CIC 343;;85;2;0
CRP;30003824;2015;2;CIC 350;;85;0;0
CRP;30003824;2016;0;CIC 402;;82;8;0
CRP;30003824;2016;0;CRP 390;;100;0;0
CRP;30003824;2016;1;ADE 300;;90;0;0
CRP;30003824;2016;1;CIC 315;;83;4;0
CRP;30003824;2016;1;CIC 320;;71;6;0
CRP;30003824;2016;1;CIC 324;;79;2;0
CRP;30003824;2016;1;CIC 340;;84;4;0
CRP;30003824;2016;2;ADE 301;;75;0;0
CRP;30003824;2016;2;ADE 327;;92;4;0
CRP;30003824;2016;2;CIC 210;;82;4;0
CRP;30003824;2016;2;CIC 313;;80;0;4
CRP;30003824;2016;2;CIC 314;;90;2;0
CRP;30003824;2017;1;ADE 313;;84;8;0
CRP;30003824;2017;1;CIC 201;;85;0;0
CRP;30003824;2017;1;CIC 495;S;100;0;0
CRP;30003824;2017;1;CIC 496;;80;0;0
CRP;30003824;2017;1;CIC 497;S;80;0;0
CRP;30003824;2017;2;CIC 499;S;0;0;0
CRP;30003825;2014;1;ADE 104;;62;2;0
CRP;30003825;2014;1;CIC 101;;74;0;0
CRP;30003825;2014;1;CRP 191;;69;0;0
CRP;30003825;2014;1;CRP 296;;80;0;0
CRP;30003825;2014;1;CRP 297;;36;2;0
CRP;30003825;2014;2;ADE 150;;77;0;0
CRP;30003825;2014;2;ADE 190;;89;0;0
CRP;30003825;2014;2;CIC 102;;86;0;0
CRP;30003825;2014;2;CRP 290;;90;2;0
CRP;30003825;2014;2;CRP 297;;81;0;0
CRP;30003825;2014;2;CRP 396;;74;0;0
CRP;30003825;2015;1;ADE 310;;91;2;0
CRP;30003825;2015;1;CIC 200;;80;0;0
CRP;30003825;2015;1;CRP 181;;88;0;0
CRP;30003825;2015;1;CRP 192;;75;0;0
CRP;30003825;2015;1;CRP 392;;70;0;0
CRP;30003825;2015;2;ADE 311;;83;2;0
CRP;30003825;2015;2;CIC 210;;81;0;0
CRP;30003825;2015;2;CIC 343;;83;4;0
CRP;30003825;2015;2;CIC 350;;100;0;0
CRP;30003825;2015;2;CRP 295;;75;0;0
CRP;30003825;2015;2;CRP 391;;85;0;0
CRP;30003825;2016;1;ADE 300;;85;0;0
CRP;30003825;2016;1;CIC 201;;80;0;0
CRP;30003825;2016;1;CIC 324;;78;2;0
CRP;30003825;2016;1;CIC 325;;79;0;0
CRP;30003825;2016;1;CIC 340;;93;0;0
CRP;30003825;2016;1;CRP 291;;86;2;0
CRP;30003825;2016;2;ADE 301;;89;0;0
CRP;30003825;2016;2;ADE 327;;89;2;0
CRP;30003825;2016;2;CIC 313;;82;0;4
CRP;30003825;2016;2;CIC 314;;82;2;0
