Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30006786;2018;2;AGR 148 ; ;21;15;0
CRP;30006786;2018;2;AGR 355 ; ;67;2;4
CRP;30006786;2018;2;CBI 270 ; ;66;6;6
CRP;30006786;2018;2;CRP 194 ; ;36;4;0
CRP;30006786;2018;2;CRP 208 ;L;4;16;0
CRP;30006786;2018;2;ECV 310 ; ;55;6;2
CRP;30006786;2019;1;AGR 110 ; ;68;6;0
CRP;30006786;2019;1;CBI 240 ; ;72;4;0
CRP;30006786;2019;1;CBI 330 ; ;68;10;4
CRP;30006786;2019;1;CRP 194 ; ;69;14;0
CRP;30006786;2019;1;CRP 215 ; ;23;6;0
CRP;30006786;2019;1;CRP 394 ; ;65;6;0
CRP;30006786;2019;1;ECV 310 ; ;63;4;2
CRP;30006786;2019;2;ADE 390 ; ;74;8;0
CRP;30006786;2019;2;AGR 356 ; ;66;0;0
CRP;30006786;2019;2;AGR 362 ; ;79;2;0
CRP;30006786;2019;2;AGR 364 ; ;67;0;2
CRP;30006786;2019;2;AGR 368 ; ;66;4;6
CRP;30006786;2019;2;AGR 484 ; ;87;2;0
CRP;30006786;2020;0;FRP 101 ; ;63;3;0
CRP;30006786;2020;2;ADE 392 ; ;75;0;0
CRP;30006786;2020;2;AGR 148 ; ;84;0;0
CRP;30006786;2020;2;AGR 340 ; ;88;0;0
CRP;30006786;2020;2;AGR 494 ; ;90;0;0
CRP;30006786;2020;2;CAL 482 ; ;90;2;1
CRP;30006786;2020;2;CAL 489 ; ;89;0;0
CRP;30006786;2020;3;AGR 331 ; ;91;0;0
CRP;30006786;2020;3;AGR 497 ; ;89;0;0
CRP;30006786;2020;4;AGR 376 ; ;98;0;0
CRP;30006786;2020;4;AGRT358 ; ;87;0;0
CRP;30006787;2017;1;CBI 102 ; ;25;0;0
CRP;30006787;2017;1;CBI 104 ; ;60;;
CRP;30006787;2017;1;CBI 118 ; ;61;1;1
CRP;30006787;2017;1;CRP 251 ; ;88;;
CRP;30006787;2017;1;CRP 297 ; ;39;10;0
CRP;30006787;2017;1;NUR 121 ; ;27;6;0
CRP;30006787;2017;1;QAM 138 ;L;6;24;0
CRP;30006787;2017;2;CBI 102 ; ;39;0;0
CRP;30006787;2017;2;CRP 295 ; ;61;12;0
CRP;30006787;2017;2;CRP 297 ; ;14;14;0
CRP;30006787;2017;2;NUR 101 ; ;16;10;0
CRP;30006787;2017;2;NUR 121 ; ;30;2;0
CRP;30006787;2017;2;QAM 138 ; ;49;2;0
CRP;30006787;2018;1;CBI 102 ; ;39;0;0
CRP;30006787;2018;1;CRP 297 ;L;3;16;0
CRP;30006787;2018;1;NUR 410 ;L;0;22;0
CRP;30006787;2018;1;QAM 138 ; ;23;8;0
CRP;30006787;2018;2;CBI 102 ; ;30;0;0
CRP;30006787;2018;2;NUR 101 ; ;54;12;0
CRP;30006787;2018;2;NUR 121 ; ;37;4;0
CRP;30006787;2018;2;QAM 138 ; ;22;8;0
CRP;30006788;2017;1;CAL 117 ; ;62;;
CRP;30006788;2017;1;CAL 220 ; ;60;;
CRP;30006788;2017;1;CAL 290 ; ;76;;
CRP;30006788;2017;1;CAL 351 ;T;0;;
CRP;30006788;2017;1;CAL 489 ;T;0;;
CRP;30006788;2017;1;CBI 102 ;T;0;;
CRP;30006788;2017;1;CBI 104 ;T;0;;
CRP;30006788;2017;1;CBI 118 ; ;69;;
CRP;30006788;2017;1;CBI 212 ; ;60;;
CRP;30006788;2017;1;CBI 214 ; ;67;;
CRP;30006788;2017;1;CBI 240 ; ;65;;
CRP;30006788;2017;1;CBI 250 ; ;62;;
CRP;30006788;2017;1;CBI 270 ; ;62;;
CRP;30006788;2017;1;CBI 312 ; ;68;;
CRP;30006788;2017;1;CBI 352 ; ;83;;
CRP;30006788;2017;1;CRP 101 ; ;62;;
CRP;30006788;2017;1;CRP 102 ;T;0;;
CRP;30006788;2017;1;CRP 251 ;T;0;;
CRP;30006788;2017;1;CRP 297 ; ;72;;
CRP;30006788;2017;1;NUR 101 ;T;0;;
CRP;30006788;2017;1;NUR 121 ; ;78;;
CRP;30006788;2017;1;NUR 200 ; ;67;4;0
CRP;30006788;2017;1;NUR 210 ; ;79;;
CRP;30006788;2017;1;NUR 220 ; ;78;;
CRP;30006788;2017;1;NUR 230 ;T;0;;
CRP;30006788;2017;1;NUR 240 ;T;0;;
CRP;30006788;2017;1;NUR 250 ; ;74;;
CRP;30006788;2017;1;NUR 260 ; ;61;;
CRP;30006788;2017;1;NUR 270 ;T;0;;
CRP;30006788;2017;1;NUR 300 ; ;82;0;0
CRP;30006788;2017;1;NUR 305 ; ;77;0;0
CRP;30006788;2017;1;NUR 325 ;T;0;;
CRP;30006788;2017;1;NUR 335 ; ;92;;
CRP;30006788;2017;1;NUR 350 ; ;87;0;0
CRP;30006788;2017;1;NUR 371 ; ;76;;
CRP;30006788;2017;1;NUR 375 ;T;0;;
CRP;30006788;2017;1;NUR 381 ; ;87;0;2
CRP;30006788;2017;1;NUR 390 ; ;83;;
CRP;30006788;2017;1;NUR 410 ;T;0;;
CRP;30006788;2017;1;NUR 415 ; ;73;;
CRP;30006788;2017;1;NUR 419 ; ;90;;
CRP;30006788;2017;1;NUR 432 ; ;100;;
CRP;30006788;2017;1;NUR 485 ; ;74;;
CRP;30006788;2017;1;QAM 138 ;T;0;;
CRP;30006788;2017;2;NUR 306 ; ;66;0;0
CRP;30006788;2017;2;NUR 340 ; ;62;0;0
CRP;30006788;2017;2;NUR 367 ; ;95;0;0
CRP;30006788;2017;2;NUR 422 ; ;81;2;0
CRP;30006788;2018;1;NUR 320 ; ;76;1;1
CRP;30006788;2018;1;NUR 368 ;Q;0;0;0
CRP;30006788;2018;1;NUR 416 ; ;78;2;2
CRP;30006788;2018;1;NUR 417 ; ;86;0;0
CRP;30006788;2018;1;NUR 438 ; ;66;0;0
CRP;30006788;2018;2;NUR 368 ; ;96;0;0
CRP;30006788;2018;2;NUR 403 ; ;62;;
CRP;30006788;2018;2;NUR 418 ; ;75;0;0
CRP;30006788;2018;2;NUR 428 ; ;61;0;0
CRP;30006788;2019;1;NUR 406 ; ;60;0;0
CRP;30006788;2019;1;NUR 407 ; ;60;0;0
CRP;30006788;2019;1;NUR 408 ; ;81;0;0
CRP;30006789;2017;1;CAL 351 ; ;67;;
CRP;30006789;2017;1;CAL 420 ; ;62;;
CRP;30006789;2017;1;CBI 080 ;S;60;6;0
CRP;30006789;2017;1;CBI 102 ; ;60;;
CRP;30006789;2017;1;CBI 104 ; ;63;;
CRP;30006789;2017;1;CBI 118 ; ;64;;
CRP;30006789;2017;1;CBI 250 ; ;60;0;0
CRP;30006789;2017;1;CRP 251 ;T;0;;
CRP;30006789;2017;1;NUR 121 ; ;73;;
CRP;30006789;2017;1;NUR 260 ; ;71;;
CRP;30006789;2017;1;NUR 300 ; ;71;7;4
CRP;30006789;2017;1;NUR 381 ; ;74;6;4
CRP;30006789;2017;1;QAM 138 ;T;0;;
CRP;30006789;2017;2;CBI 212 ; ;76;6;0
CRP;30006789;2017;2;CBI 270 ; ;33;4;0
CRP;30006789;2017;2;NUR 101 ; ;77;8;0
CRP;30006789;2017;2;NUR 480 ; ;84;0;0
CRP;30006789;2018;1;CBI 214 ; ;71;1;0
CRP;30006789;2018;1;CBI 270 ; ;67;0;2
CRP;30006789;2018;1;CBI 352 ; ;73;4;0
CRP;30006789;2018;1;NUR 200 ; ;72;8;0
CRP;30006789;2018;1;NUR 210 ; ;85;0;0
CRP;30006789;2018;1;NUR 220 ; ;78;4;0
CRP;30006789;2018;2;CAL 117 ; ;67;0;0
CRP;30006789;2018;2;CBI 312 ; ;72;2;0
CRP;30006789;2018;2;NUR 230 ; ;66;4;2
CRP;30006789;2018;2;NUR 240 ; ;77;4;0
CRP;30006789;2018;2;NUR 250 ; ;89;0;0
CRP;30006789;2019;1;CRP 297 ; ;79;6;0
CRP;30006789;2019;1;NUR 270 ; ;94;4;0
CRP;30006789;2019;1;NUR 305 ; ;69;0;0
CRP;30006789;2019;1;NUR 320 ; ;74;4;1
CRP;30006789;2019;1;NUR 325 ; ;70;8;0
CRP;30006789;2019;1;NUR 350 ; ;62;0;2
CRP;30006789;2019;2;CBI 240 ; ;65;8;0
CRP;30006789;2019;2;NUR 306 ; ;67;0;0
CRP;30006789;2019;2;NUR 335 ; ;93;2;0
CRP;30006789;2019;2;NUR 340 ; ;69;0;0
CRP;30006789;2019;2;NUR 367 ; ;98;0;0
CRP;30006789;2019;2;NUR 371 ; ;75;4;2
CRP;30006789;2019;2;NUR 375 ; ;85;0;0
CRP;30006789;2019;2;NUR 390 ; ;78;2;4
CRP;30006789;2020;2;CAL 489 ; ;82;0;0
CRP;30006789;2020;2;CRP 101 ; ;87;0;0
CRP;30006789;2020;2;NUR 428 ; ;91;0;0
CRP;30006789;2020;2;NUR 438 ; ;85;0;0
CRP;30006789;2020;4;NUR 403 ; ;89;0;0
CRP;30006789;2020;4;NUR 410 ; ;91;0;0
CRP;30006789;2020;4;NUR 415 ; ;88;0;0
CRP;30006790;2017;1;CBI 102 ; ;61;0;0
CRP;30006790;2017;1;CBI 104 ; ;68;0;2
CRP;30006790;2017;1;CBI 118 ; ;82;0;0
CRP;30006790;2017;1;CRP 251 ; ;75;;
CRP;30006790;2017;1;CRP 297 ; ;85;6;0
CRP;30006790;2017;1;ECV 112 ; ;63;;
CRP;30006790;2017;1;NUR 121 ; ;49;4;0
CRP;30006790;2017;1;QAM 138 ;T;0;;
CRP;30006790;2017;2;CAL 351 ; ;46;4;2
CRP;30006790;2017;2;CBI 212 ; ;36;2;0
CRP;30006790;2017;2;CBI 250 ; ;54;0;0
CRP;30006790;2017;2;NUR 101 ; ;27;4;0
CRP;30006790;2017;2;NUR 121 ; ;39;0;0
CRP;30006790;2018;1;CAL 351 ; ;49;4;0
CRP;30006790;2018;1;CAL 420 ; ;64;0;0
CRP;30006790;2018;1;CBI 250 ; ;56;4;0
CRP;30006790;2018;1;CRP 101 ; ;40;0;0
CRP;30006790;2018;1;NUR 480 ; ;78;2;0
CRP;30006790;2018;2;CAL 351 ; ;63;2;4
CRP;30006790;2018;2;CBI 212 ; ;74;0;2
CRP;30006790;2018;2;CBI 240 ; ;38;8;0
CRP;30006790;2018;2;CBI 250 ; ;68;6;0
CRP;30006790;2018;2;NUR 101 ; ;66;6;0
CRP;30006790;2018;2;NUR 121 ; ;63;2;0
CRP;30006790;2019;1;CBI 214 ; ;60;0;0
CRP;30006790;2019;1;CBI 270 ; ;62;2;0
CRP;30006790;2019;1;CBI 352 ; ;78;2;0
CRP;30006790;2019;1;CRP 101 ; ;71;0;0
CRP;30006790;2019;1;NUR 200 ; ;81;2;0
CRP;30006790;2019;1;NUR 210 ; ;78;2;0
CRP;30006790;2019;1;NUR 220 ; ;68;0;0
CRP;30006790;2019;2;ADE 401 ; ;90;2;0
CRP;30006790;2019;2;CAL 117 ; ;65;2;0
CRP;30006790;2019;2;CBI 312 ; ;75;0;0
CRP;30006790;2019;2;NUR 230 ; ;89;0;0
CRP;30006790;2019;2;NUR 240 ; ;79;2;2
CRP;30006790;2019;2;NUR 250 ; ;78;2;0
CRP;30006790;2019;2;NUR 260 ; ;64;4;4
CRP;30006790;2020;2;NUR 300 ; ;83;0;0
CRP;30006790;2020;2;NUR 371 ; ;64;2;0
CRP;30006790;2020;2;NUR 381 ; ;80;0;0
CRP;30006790;2020;3;NUR 487 ; ;82;0;0
CRP;30006790;2020;4;AGR 240 ; ;70;2;0
CRP;30006790;2020;4;NUR 320 ; ;78;0;0
CRP;30006790;2020;4;NUR 325 ; ;70;0;0
CRP;30006790;2020;4;NUR 350 ; ;88;0;2
CRP;30006791;2017;1;CBI 100 ; ;87;;
CRP;30006791;2017;1;CBI 101 ; ;52;4;0
CRP;30006791;2017;1;CBI 102 ; ;70;0;0
CRP;30006791;2017;1;CBI 104 ; ;82;;
CRP;30006791;2017;1;CBI 120 ; ;78;2;4
CRP;30006791;2017;1;CBI 130 ; ;45;0;2
CRP;30006791;2017;1;QAM 101 ;T;0;;
CRP;30006791;2017;1;QAM 107 ; ;64;0;4
CRP;30006791;2017;2;CBI 105 ; ;78;2;0
CRP;30006791;2017;2;CBI 112 ; ;26;2;2
CRP;30006791;2017;2;CBI 121 ; ;67;2;2
CRP;30006791;2017;2;CRP 191 ; ;8;8;0
CRP;30006791;2017;2;QAM 138 ; ;56;4;0
CRP;30006791;2018;1;CBI 220 ; ;69;4;0
CRP;30006791;2018;1;CBI 240 ; ;16;12;0
CRP;30006791;2018;1;CBI 280 ; ;24;6;0
CRP;30006791;2018;1;CRP 070 ;S;16;10;0
CRP;30006791;2018;1;QAM 138 ; ;44;5;0
CRP;30006791;2018;2;CBI 112 ; ;43;2;0
CRP;30006791;2018;2;CBI 221 ; ;33;0;0
CRP;30006791;2018;2;CBI 230 ; ;49;1;0
CRP;30006791;2018;2;CBI 240 ; ;46;4;0
CRP;30006791;2018;2;NUR 121 ; ;35;2;0
CRP;30006791;2018;2;QAM 138 ; ;60;2;0
CRP;30006791;2019;0;CRP 191 ; ;47;0;0
CRP;30006792;2017;1;ADE 104 ; ;71;6;0
CRP;30006792;2017;1;CAL 351 ;T;0;;
CRP;30006792;2017;1;CAL 489 ;T;0;;
CRP;30006792;2017;1;CBI 102 ; ;60;;
CRP;30006792;2017;1;CBI 104 ; ;62;;
CRP;30006792;2017;1;CBI 118 ; ;60;;
CRP;30006792;2017;1;CBI 250 ; ;60;;
CRP;30006792;2017;1;CBI 270 ; ;54;0;0
CRP;30006792;2017;1;CRP 101 ; ;60;2;0
CRP;30006792;2017;1;CRP 297 ; ;68;;
CRP;30006792;2017;1;NUR 101 ; ;68;;
CRP;30006792;2017;1;NUR 121 ; ;71;;
CRP;30006792;2017;1;NUR 200 ; ;60;;
CRP;30006792;2017;1;NUR 210 ; ;74;;
CRP;30006792;2017;1;NUR 220 ; ;63;2;0
CRP;30006792;2017;1;NUR 410 ; ;73;4;0
CRP;30006792;2017;1;QAM 138 ;T;0;;
CRP;30006792;2017;2;CBI 212 ; ;64;4;0
CRP;30006792;2017;2;CBI 240 ; ;32;4;0
CRP;30006792;2017;2;NUR 260 ; ;70;0;0
CRP;30006792;2017;2;NUR 335 ; ;85;4;0
CRP;30006792;2017;2;NUR 375 ; ;60;0;0
CRP;30006792;2017;2;NUR 480 ; ;83;0;0
CRP;30006792;2018;1;CBI 214 ; ;67;1;0
CRP;30006792;2018;1;CBI 240 ; ;54;4;0
CRP;30006792;2018;1;CBI 270 ; ;72;0;0
CRP;30006792;2018;1;CBI 352 ; ;61;0;0
CRP;30006792;2018;1;NUR 300 ; ;82;0;0
CRP;30006792;2018;1;NUR 381 ; ;88;0;0
CRP;30006792;2018;2;CAL 117 ; ;71;0;0
CRP;30006792;2018;2;CBI 312 ; ;60;2;0
CRP;30006792;2018;2;NUR 230 ; ;74;2;0
CRP;30006792;2018;2;NUR 240 ; ;73;2;0
CRP;30006792;2018;2;NUR 250 ; ;65;0;0
CRP;30006792;2019;0;CRP 292 ; ;84;2;2
CRP;30006792;2019;1;CBI 240 ; ;49;8;0
CRP;30006792;2019;1;CRP 290 ; ;86;2;0
CRP;30006792;2019;1;NUR 270 ; ;93;2;2
CRP;30006792;2019;1;NUR 305 ; ;62;0;0
CRP;30006792;2019;1;NUR 320 ; ;55;1;1
CRP;30006792;2019;1;NUR 325 ; ;55;2;0
CRP;30006792;2019;1;NUR 350 ; ;66;2;0
CRP;30006792;2019;2;CBI 240 ; ;65;10;0
CRP;30006792;2019;2;NUR 306 ; ;55;0;0
CRP;30006792;2019;2;NUR 367 ;Q;0;0;0
CRP;30006792;2019;2;NUR 371 ; ;62;4;2
CRP;30006792;2019;2;NUR 390 ; ;74;0;0
CRP;30006792;2020;2;NUR 306 ; ;64;0;0
CRP;30006792;2020;2;NURT419 ; ;95;0;0
CRP;30006792;2020;4;NUR 320 ; ;19;0;0
CRP;30006792;2020;4;NUR 325 ; ;43;4;0
CRP;30006792;2020;4;NUR 367 ; ;87;0;0
CRP;30006792;2020;4;NUR 415 ; ;69;0;0
CRP;30006793;2017;1;CBI 282 ; ;60;;
CRP;30006793;2017;1;CRP 199 ; ;62;;
CRP;30006793;2017;1;CRP 201 ; ;16;0;0
CRP;30006793;2017;1;CRP 205 ; ;0;0;0
CRP;30006793;2017;1;CRP 297 ; ;76;;
CRP;30006793;2017;1;CRP 298 ;T;0;;
CRP;30006793;2017;1;CRP 394 ; ;65;;
CRP;30006793;2017;1;CRP 397 ; ;72;;
CRP;30006793;2017;1;ECV 112 ; ;60;;
CRP;30006793;2017;1;QAM 102 ;T;0;;
CRP;30006793;2017;1;QAM 105 ; ;80;;
CRP;30006793;2017;1;QAM 110 ; ;62;;
CRP;30006793;2017;1;QAM 131 ; ;60;;
CRP;30006793;2017;1;QAM 132 ; ;32;0;0
CRP;30006793;2017;1;QAM 151 ; ;69;;
CRP;30006793;2017;1;QAM 153 ; ;29;6;4
CRP;30006793;2017;1;QAM 154 ; ;75;;
CRP;30006793;2017;1;QAM 214 ; ;47;10;0
CRP;30006793;2017;2;CRP 192 ; ;53;10;0
CRP;30006793;2017;2;CRP 201 ; ;1;10;0
CRP;30006793;2017;2;CRP 202 ; ;60;0;0
CRP;30006793;2017;2;CRP 205 ; ;9;4;0
CRP;30006793;2017;2;QAM 315 ; ;73;10;0
CRP;30006793;2018;0;CRP 201 ; ;7;14;0
CRP;30006793;2018;1;CRP 201 ;L;9;18;0
CRP;30006793;2018;1;QAM 120 ; ;60;0;0
CRP;30006793;2018;1;QAM 132 ; ;28;0;0
CRP;30006793;2018;1;QAM 208 ; ;38;8;0
CRP;30006793;2018;1;QAM 209 ; ;83;0;8
CRP;30006793;2018;2;CRP 192 ; ;47;6;0
CRP;30006793;2018;2;CRP 205 ; ;10;6;0
CRP;30006793;2018;2;QAM 136 ; ;60;0;0
CRP;30006793;2018;2;QAM 320 ; ;63;0;0
CRP;30006793;2019;1;AFA 009 ;O;;;
CRP;30006794;2017;1;CBI 102 ; ;1;0;0
CRP;30006794;2017;1;CBI 104 ; ;48;0;6
CRP;30006794;2017;1;CBI 118 ; ;60;;
CRP;30006794;2017;1;CRP 297 ; ;52;6;0
CRP;30006794;2017;1;NUR 121 ; ;60;4;0
CRP;30006794;2017;1;QAM 138 ; ;37;6;0
CRP;30006794;2017;2;ADE 104 ; ;51;14;0
CRP;30006794;2017;2;CRP 297 ; ;57;14;0
CRP;30006794;2017;2;NUR 101 ; ;2;10;0
CRP;30006794;2018;1;ADE 104 ;L;3;30;0
CRP;30006794;2018;1;CRP 297 ; ;12;14;0
CRP;30006794;2018;1;QAM 138 ; ;33;7;0
CRP;30006794;2018;2;ADE 104 ;L;44;18;0
CRP;30006794;2018;2;CRP 297 ; ;17;10;0
CRP;30006794;2018;2;QAM 138 ; ;14;7;0
CRP;30006795;2017;1;AGR 266 ;T;0;;
CRP;30006795;2017;1;CBI 100 ; ;91;;
CRP;30006795;2017;1;CBI 101 ; ;71;7;0
CRP;30006795;2017;1;CBI 102 ; ;61;;
CRP;30006795;2017;1;CBI 104 ; ;72;;
CRP;30006795;2017;1;CBI 105 ;T;0;;
CRP;30006795;2017;1;CBI 112 ; ;60;;
CRP;30006795;2017;1;CBI 118 ; ;60;;
CRP;30006795;2017;1;CBI 120 ; ;68;;
CRP;30006795;2017;1;CBI 121 ; ;63;;
CRP;30006795;2017;1;CBI 130 ; ;67;0;2
CRP;30006795;2017;1;CBI 131 ; ;64;;
CRP;30006795;2017;1;CBI 210 ; ;60;2;2
CRP;30006795;2017;1;CBI 220 ; ;60;4;2
CRP;30006795;2017;1;CBI 240 ; ;49;4;0
CRP;30006795;2017;1;CBI 250 ; ;30;6;0
CRP;30006795;2017;1;CBI 280 ; ;65;;
CRP;30006795;2017;1;CBI 352 ; ;69;4;0
CRP;30006795;2017;1;CRP 290 ; ;64;;
CRP;30006795;2017;1;CRP 394 ; ;72;;
CRP;30006795;2017;1;NUR 121 ; ;63;;
CRP;30006795;2017;1;QAM 101 ;T;0;;
CRP;30006795;2017;1;QAM 107 ;T;0;;
CRP;30006795;2017;1;QAM 138 ; ;69;;
CRP;30006795;2017;2;CBI 221 ; ;61;4;2
CRP;30006795;2017;2;CBI 230 ; ;25;0;8
CRP;30006795;2017;2;CBI 240 ; ;52;8;0
CRP;30006795;2017;2;CBI 250 ; ;51;6;0
CRP;30006795;2017;2;CBI 391 ; ;66;2;0
CRP;30006795;2017;2;CRP 191 ; ;17;4;0
CRP;30006795;2018;0;CBI 404 ; ;90;0;0
CRP;30006795;2018;1;CBI 080 ;S;67;0;0
CRP;30006795;2018;1;CBI 240 ; ;60;4;0
CRP;30006795;2018;1;CBI 250 ; ;67;0;0
CRP;30006795;2018;1;CBI 251 ; ;45;0;4
CRP;30006795;2018;1;CBI 320 ; ;51;2;2
CRP;30006795;2018;1;CBI 380 ; ;67;0;0
CRP;30006795;2018;1;CBI 490 ; ;71;0;0
CRP;30006795;2018;2;CBI 230 ; ;64;0;4
CRP;30006795;2018;2;CBI 256 ; ;60;8;0
CRP;30006795;2018;2;CBI 262 ; ;64;8;0
CRP;30006795;2018;2;CBI 382 ; ;60;0;0
CRP;30006795;2018;2;CBI 393 ; ;74;0;0
CRP;30006795;2019;0;CBI 406 ; ;100;0;0
CRP;30006795;2019;1;CBI 270 ; ;71;4;2
CRP;30006795;2019;1;CBI 320 ; ;78;6;0
CRP;30006795;2019;1;CBI 330 ; ;71;6;0
CRP;30006795;2019;1;CBI 496 ; ;91;4;0
CRP;30006795;2019;1;CRP 191 ; ;79;0;0
CRP;30006795;2019;2;CBI 310 ; ;60;2;0
CRP;30006795;2019;2;CBI 360 ; ;87;6;0
CRP;30006795;2019;2;CBI 370 ; ;92;0;0
CRP;30006795;2019;2;CBI 470 ; ;65;6;0
CRP;30006795;2019;2;CBI 484 ; ;81;0;0
CRP;30006795;2019;2;CRP 192 ; ;78;6;0
CRP;30006795;2020;0;CBI 430 ; ;89;0;0
CRP;30006795;2020;2;CBI 402 ; ;95;0;0
CRP;30006795;2020;2;CBI 407 ;S;100;0;0
CRP;30006795;2020;2;CBI 409 ;S;100;0;0
CRP;30006795;2020;2;CBI 460 ; ;68;0;0
CRP;30006795;2020;2;CBIT333 ; ;90;0;0
CRP;30006795;2020;4;CBI 314 ; ;83;0;0
CRP;30006795;2020;4;CBI 401 ; ;95;0;0
CRP;30006795;2020;4;CBI 408 ; ;75;0;0
CRP;30006796;2017;1;AGR 266 ;T;0;;
CRP;30006796;2017;1;CBI 100 ; ;85;;
CRP;30006796;2017;1;CBI 101 ; ;73;;
CRP;30006796;2017;1;CBI 102 ; ;62;;
CRP;30006796;2017;1;CBI 104 ; ;70;;
CRP;30006796;2017;1;CBI 105 ;T;0;;
CRP;30006796;2017;1;CBI 112 ; ;64;;
CRP;30006796;2017;1;CBI 120 ; ;60;;
CRP;30006796;2017;1;CBI 121 ; ;71;;
CRP;30006796;2017;1;CBI 130 ; ;82;0;0
CRP;30006796;2017;1;CBI 131 ; ;66;;
CRP;30006796;2017;1;CBI 210 ; ;68;2;2
CRP;30006796;2017;1;CBI 220 ; ;71;;
CRP;30006796;2017;1;CBI 240 ; ;56;4;0
CRP;30006796;2017;1;CBI 250 ; ;22;10;0
CRP;30006796;2017;1;CBI 280 ; ;68;4;2
CRP;30006796;2017;1;CBI 352 ; ;73;0;0
CRP;30006796;2017;1;CRP 290 ; ;72;;
CRP;30006796;2017;1;CRP 394 ; ;70;;
CRP;30006796;2017;1;NUR 121 ; ;63;;
CRP;30006796;2017;1;QAM 101 ;T;0;;
CRP;30006796;2017;1;QAM 107 ;T;0;;
CRP;30006796;2017;1;QAM 138 ;T;0;;
CRP;30006796;2017;2;CBI 221 ; ;67;2;0
CRP;30006796;2017;2;CBI 230 ; ;50;0;4
CRP;30006796;2017;2;CBI 240 ; ;49;8;0
CRP;30006796;2017;2;CBI 250 ; ;54;8;0
CRP;30006796;2017;2;CBI 391 ; ;64;2;0
CRP;30006796;2017;2;CRP 191 ; ;20;4;0
CRP;30006796;2018;0;CBI 420 ; ;79;0;0
CRP;30006796;2018;1;CBI 080 ;S;52;2;0
CRP;30006796;2018;1;CBI 240 ; ;63;2;0
CRP;30006796;2018;1;CBI 250 ; ;55;2;0
CRP;30006796;2018;1;CBI 251 ; ;69;0;0
CRP;30006796;2018;1;CBI 320 ; ;49;4;0
CRP;30006796;2018;1;CBI 380 ; ;64;0;0
CRP;30006796;2018;1;CBI 490 ; ;76;0;0
CRP;30006796;2018;2;CBI 080 ;S;72;6;0
CRP;30006796;2018;2;CBI 230 ; ;87;0;0
CRP;30006796;2018;2;CBI 250 ; ;72;6;0
CRP;30006796;2018;2;CBI 262 ; ;73;2;0
CRP;30006796;2018;2;CBI 382 ; ;60;0;0
CRP;30006796;2018;2;CBI 393 ; ;71;0;0
CRP;30006796;2019;0;CBI 406 ; ;100;0;0
CRP;30006796;2019;1;CBI 270 ; ;77;2;0
CRP;30006796;2019;1;CBI 320 ; ;81;6;0
CRP;30006796;2019;1;CBI 330 ; ;74;6;0
CRP;30006796;2019;1;CBI 496 ; ;83;2;0
CRP;30006796;2019;1;CRP 191 ; ;75;0;0
CRP;30006796;2019;2;CBI 256 ; ;84;0;0
CRP;30006796;2019;2;CBI 310 ; ;70;2;0
CRP;30006796;2019;2;CBI 360 ; ;87;4;0
CRP;30006796;2019;2;CBI 370 ; ;92;0;0
CRP;30006796;2019;2;CBI 484 ; ;78;0;0
CRP;30006796;2019;2;CRP 192 ; ;80;4;0
CRP;30006796;2020;0;CBI 430 ; ;90;0;0
CRP;30006796;2020;2;CBI 402 ;Q;0;0;0
CRP;30006796;2020;2;CBI 407 ;S;100;0;0
CRP;30006796;2020;2;CBI 410 ;S;100;0;0
CRP;30006796;2020;2;CBI 460 ; ;70;0;0
CRP;30006796;2020;2;CBI 470 ; ;77;0;0
CRP;30006796;2020;2;CBIT333 ; ;90;0;0
CRP;30006796;2020;4;CBI 314 ; ;89;0;0
CRP;30006796;2020;4;CBI 401 ; ;95;0;0
CRP;30006796;2020;4;CBI 408 ; ;69;0;0
CRP;30006796;2020;4;CBI 409 ;S;100;0;0
CRP;30006797;2017;1;ADE 104 ; ;60;6;0
CRP;30006797;2017;1;CBI 102 ; ;40;4;0
CRP;30006797;2017;1;CBI 104 ; ;49;0;4
CRP;30006797;2017;1;CBI 118 ; ;60;;
CRP;30006797;2017;1;CRP 101 ; ;60;4;0
CRP;30006797;2017;1;CRP 251 ;T;0;;
CRP;30006797;2017;1;CRP 297 ; ;72;;
CRP;30006797;2017;1;NUR 121 ; ;69;;
CRP;30006797;2017;1;QAM 138 ; ;45;6;0
CRP;30006797;2017;2;CBI 102 ; ;53;0;0
CRP;30006797;2017;2;CBI 104 ; ;60;0;0
CRP;30006797;2017;2;NUR 260 ; ;55;6;0
CRP;30006797;2017;2;NUR 335 ; ;86;2;0
CRP;30006797;2017;2;QAM 138 ; ;65;0;0
CRP;30006797;2018;1;CAL 351 ; ;36;4;0
CRP;30006797;2018;1;CAL 420 ; ;51;0;0
CRP;30006797;2018;1;CBI 081 ;S;0;0;0
CRP;30006797;2018;1;CBI 102 ; ;19;0;0
CRP;30006797;2018;1;CBI 250 ; ;19;4;0
CRP;30006797;2018;1;NUR 480 ; ;76;2;0
CRP;30006798;2017;1;ADE 104 ; ;71;;
CRP;30006798;2017;1;ADE 190 ; ;78;;
CRP;30006798;2017;1;ADE 194 ; ;64;0;0
CRP;30006798;2017;1;ADE 302 ; ;61;;
CRP;30006798;2017;1;ADE 310 ; ;67;12;0
CRP;30006798;2017;1;ADE 326 ; ;64;15;0
